,Material=Steel,Material=Aluminum,Material=Titanium,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,valid
2218,1,0,0,0.425,0.075,0.5656,0.045,73.0,0.04,0.0286,0.0318,0.0365,0.02335,0.013,0.0286,0.015,0.0415,0.0467,0.0327,72.5,0.1519,0.56,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001745,0.008409,0.008118,0.001508,0.003326,0.006752,0.003527,0.661944,1.0
2219,1,0,0,0.425,0.07,0.5656,0.045,73.5,0.04,0.0286,0.0318,0.0365,0.02335,0.013,0.0286,0.015,0.0411,0.0365,0.0433,73.0,0.1547,0.56,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.003112,0.00081,0.002581,0.00052858,0.003602,0.0005737,0.002536,0.662844,1.0
2220,1,0,0,0.388,0.058,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0483,0.0323,0.0352,73.5,0.0907,0.51,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.008576,0.002653,0.00062,0.00099001,0.001782,0.007344,0.00124,0.633487,1.0
2221,1,0,0,0.364,0.032,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0466,0.0326,0.0378,72.8,0.1265,0.48,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.00543,0.000633,0.001177,0.007491,0.001383,0.00068931,0.001032,0.587606,1.0
2222,1,0,0,0.375,0.04,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0464,0.0369,0.0396,71.0,0.0849,0.4569,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.006797,0.008589,0.006958,0.00071865,0.007291,0.001095,0.00092966,0.5782,1.0
2223,1,0,0,0.408,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0474,0.0389,0.0308,72.5,0.1151,0.48,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.002366,0.001387,0.006276,0.001695,0.002342,0.003589,0.006331,0.636169,1.0
2224,1,0,0,0.43,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0502,0.0474,0.0475,72.0,0.1054,0.52,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.00081,0.00368,0.003712,0.005518,0.002523,0.002659,0.00072977,0.639071,1.0
2225,1,0,0,0.40367,0.067,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0468,0.0419,0.0427,73.5,0.1283,0.56,0.068,0.12,0.0,0.0,0.33,0.35,0.009,0.003887,0.000649,0.0033,0.00072498,0.004395,0.008766,0.00063,0.633162,1.0
2226,0,0,1,0.36,0.029,0.5656,0.045,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0508,0.0479,0.0358,74.0,0.1628,0.5879,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.001415,0.002149,0.000502,0.001544,0.001912,0.009066,0.002445,0.643042,1.0
2227,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.04235,0.046,0.0365,0.034,0.0185,0.0318,0.015,0.049,0.0486,0.0346,73.0,0.145,0.5146,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.003116,0.001168,0.004432,0.007739,0.003983,0.006651,0.002229,0.661645,1.0
2228,0,0,1,0.415,0.068,0.5656,0.115,74.0,0.04,0.0286,0.045,0.0365,0.0285,0.015,0.0318,0.015,0.0432,0.0459,0.0285,73.0,0.1429,0.5859,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.003302,0.006772,0.001005,0.001499,0.002248,0.008684,0.002586,0.639064,1.0
2229,1,0,0,0.365,0.032,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0286,0.015,0.0447,0.0333,0.0421,72.7,0.1559,0.49,0.068,0.12,0.0,0.0,0.33,0.35,0.009,0.004496,0.000549,0.002284,0.005682,0.007275,0.00059116,0.003025,0.577309,1.0
2230,1,0,0,0.424,0.04,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.03,0.015,0.0481,0.0503,0.0328,70.0,0.12,0.48,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.003936,0.000834,0.001227,0.001349,0.003547,0.003527,0.00079323,0.677045,1.0
2231,1,0,0,0.387,0.054,0.5656,0.045,76.0,0.04,0.0295,0.036,0.03475,0.0235,0.0135,0.03,0.015,0.0427,0.0197,0.029,75.0,0.097,0.5097,0.068,0.13,0.016,0.0,0.33,0.35,0.009,0.004891,0.000716,0.001087,0.00056454,0.001016,0.008857,0.009726,0.610697,1.0
2232,1,0,0,0.37747,-0.012,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0439,0.0393,0.0231,69.5,0.11,0.3062,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.008545,0.001223,0.000539,0.008954,0.008811,0.001891,0.006276,0.595819,1.0
2233,0,0,1,0.39,0.058,0.5656,0.045,76.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0346,0.015,0.0502,0.04,0.044,73.5,0.12,0.57,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.008244,0.00069,0.000614,0.002681,0.001027,0.007685,0.001039,0.632236,1.0
2234,1,0,0,0.405,0.068,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0481,0.0278,0.0335,73.0,0.1124,0.54,0.068,0.13,0.0,0.018,0.33,0.375,0.009,0.000845,0.005648,0.000879,0.00050183,0.001216,0.001864,0.004781,0.654059,1.0
2235,1,0,0,0.45,0.06,0.5656,0.045,72.0,0.04,0.0286,0.034,0.0365,0.02335,0.016,0.0349,0.015,0.0491,0.0507,0.031,72.0,0.12,0.5,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.000796,0.002828,0.001499,0.001005,0.002257,0.00158,0.005062,0.740396,1.0
2237,1,0,0,0.43,0.06,0.5656,0.045,72.5,0.04,0.0286,0.032,0.0365,0.02335,0.013,0.028,0.015,0.0294,0.0142,0.0237,72.5,0.1523,0.5742,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.008042,0.001123,0.002822,0.005065,0.001071,0.001469,0.00051862,0.641673,1.0
2238,0,0,1,0.4,0.03,0.5656,0.06,71.5,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.035,0.06,0.0226,67.0,0.0851,0.3,0.073,0.13,0.0,0.0,0.33,0.3,0.009,0.00429,0.000763,0.000855,0.003728,0.003959,0.00277,0.00064539,0.625758,1.0
2239,0,0,1,0.4,0.03,0.5656,0.06,71.5,0.04,0.0385,0.05,0.0455,0.031,0.0215,0.0318,0.015,0.035,0.06,0.0226,67.0,0.0851,0.3,0.073,0.135,0.0,0.0,0.33,0.3,0.009,0.008059,0.009934,0.000793,0.003637,0.001278,0.001914,0.00084844,0.625758,1.0
2240,1,0,0,0.38,0.045,0.5656,0.24,76.0,0.04,0.03635,0.046,0.0365,0.0297,0.025,0.0318,0.015,0.049,0.11,0.041,76.0,0.1217,0.715,0.068,0.12,0.016,0.0,0.35,0.35,0.009,0.000964,0.003527,0.001351,0.007919,0.001104,0.002065,0.00056002,0.646361,1.0
2241,0,0,1,0.4,0.03,0.5656,0.24,71.5,0.04,0.0385,0.05,0.0455,0.031,0.0215,0.0318,0.015,0.035,0.06,0.0226,67.0,0.0851,0.3,0.073,0.135,0.0,0.0,0.33,0.3,0.009,0.000653,0.000522,0.003205,0.006737,0.006737,0.004912,0.00068779,0.625758,1.0
2242,0,0,1,0.4,0.03,0.5656,0.06,71.5,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.035,0.06,0.0226,67.0,0.0851,0.3,0.073,0.13,0.0,0.0,0.33,0.3,0.009,0.000831,0.001985,0.000506,0.00060251,0.002714,0.00075364,0.00076698,0.625758,1.0
2243,0,0,1,0.43417,0.07,0.5656,0.045,73.0,0.04,0.0286,0.055,0.03948,0.02335,0.013,0.0318,0.015,0.0537,0.05,0.0336,70.0,0.145,0.5,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.000775,0.002499,0.007164,0.00093511,0.0005209,0.001459,0.001344,0.694143,1.0
2244,0,0,1,0.42613,0.07,0.5656,0.15,75.0,0.04,0.0286,0.06,0.0365,0.02335,0.013,0.045,0.015,0.0452,0.0483,0.0253,74.0,0.155,0.5203,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.00916,0.000606,0.00916,0.00066601,0.00088197,0.005872,0.004085,0.636648,1.0
2245,1,0,0,0.43,0.05,0.5656,0.055,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,71.0,0.165,0.55,0.068,0.13,0.0,0.018,0.33,0.35,0.009,0.001169,0.002648,0.007243,0.004542,0.001453,0.00062954,0.001085,0.620542,1.0
2246,0,0,1,0.4,0.04066,0.5656,0.06,73.03232,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.035,0.06,0.0226,68.53232,0.0851,0.3,0.073,0.13,0.0,0.0,0.33,0.3,0.009,0.007248,0.000579,0.003428,0.00178,0.006011,0.001039,0.001843,0.63671,1.0
2247,0,0,1,0.32206,0.025,0.5656,0.055,76.0,0.045,0.05055,0.045,0.0145,0.02335,0.039,0.045,0.015,0.0375,0.0467,0.0694,74.0,0.11,0.35,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.003514,0.001535,0.002897,0.004237,0.00084041,0.002905,0.00222,0.566508,1.0
2248,1,0,0,0.38499,0.02604,0.5656,0.06,72.14561,0.04,0.0302,0.045,0.045,0.0275,0.019,0.0318,0.015,0.0449,0.0443,0.0306,71.14561,0.0983,0.307,0.068,0.135,0.0,0.0,0.33,0.31099,0.009,0.001264,0.008922,0.004798,0.00223,0.00067583,0.006028,0.00091616,0.618364,1.0
2249,1,0,0,0.52,0.14999,0.5656,0.055,68.49941,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.038,0.0517,0.012,71.49941,0.08,0.5067,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.003358,0.002448,0.000825,0.004855,0.008514,0.009027,0.006816,0.881097,1.0
2250,1,0,0,0.43,0.06,0.5656,0.045,74.5,0.0381,0.0286,0.036,0.03653,0.0215,0.013,0.0286,0.015,0.0398,0.03,0.026,72.5,0.1301,0.551,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.005474,0.000636,0.005474,0.002357,0.003121,0.001659,0.009053,0.659753,1.0
2251,1,0,0,0.37,0.0,0.5656,0.12,74.5,0.04,0.0302,0.045,0.045,0.0275,0.019,0.0318,0.015,0.0414,0.1208,0.0303,70.0,0.12,0.3508,0.068,0.135,0.0,0.0,0.33,0.31099,0.009,0.002081,0.000675,0.000793,0.001423,0.00053402,0.004044,0.003126,0.620404,1.0
2252,1,0,0,0.9,0.065,0.5656,0.12,60.0,0.04,0.0254,0.0317,0.0365,0.0175,0.0125,0.0286,0.015,0.0291,0.05,0.03,62.5,0.15,0.525,0.068,0.13,0.016,0.018,0.33,0.3,0.009,0.000606,0.00857,0.007211,0.006634,0.0008132,0.007211,0.005047,0.577261,1.0
2253,1,0,0,0.35647,0.0055,0.5656,0.03,78.5,0.04,0.0286,0.04,0.0365,0.016,0.014,0.03,0.015,0.0348,0.0266,0.0164,75.0,0.09,0.2246,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.002352,0.000874,0.002053,0.005242,0.00057161,0.00062404,0.001601,0.634018,1.0
2254,1,0,0,0.424,0.04,0.5656,0.055,73.0,0.04,0.0286,0.046,0.0365,0.02335,0.0145,0.0286,0.015,0.0644,0.0461,0.032,70.0,0.12,0.46,0.068,0.142,0.0,0.0,0.33,0.35,0.009,0.007222,0.000521,0.001061,0.008311,0.00055757,0.002032,0.002937,0.736425,1.0
2255,1,0,0,0.28641,-0.007,0.5656,0.025,76.0,0.04,0.0286,0.038,0.025,0.012,0.012,0.025,0.015,0.029,0.0199,0.0164,76.0,0.075,0.1699,0.068,0.135,0.0,0.0,0.33,0.35,0.008,0.009581,0.000803,0.001441,0.00056269,0.002739,0.002163,0.006854,0.537432,1.0
2256,1,0,0,0.3,0.008,0.5656,0.025,75.5,0.04,0.0286,0.037,0.0365,0.017,0.015,0.0252,0.015,0.0294,0.0166,0.0201,76.0,0.08,0.2466,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.001155,0.000585,0.000934,0.008646,0.001248,0.00155,0.00748,0.582023,1.0
2257,1,0,0,0.375,0.045,0.5656,0.165,74.0,0.04,0.0286,0.034,0.0365,0.02335,0.013,0.0286,0.015,0.0329,0.121,0.0248,74.0,0.1331,0.621,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001576,0.008627,0.002781,0.009336,0.00066894,0.005246,0.008378,0.579806,1.0
2258,1,0,0,0.40058,0.037,0.5656,0.08,71.5,0.04,0.0286,0.045,0.0365,0.02,0.0165,0.0324,0.015,0.0468,0.0498,0.0338,67.5,0.1154,0.4698,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000996,0.002004,0.000681,0.004032,0.00236,0.003163,0.008857,0.65746,1.0
2259,0,1,0,0.405,0.035,0.5656,0.08,75.0,0.04,0.0286,0.05,0.0475,0.025,0.0155,0.028,0.015,0.0,0.058,0.035,74.5,0.1,0.358,0.068,0.135,0.016,0.0,0.33,0.35,0.04,0.0007118481484936,0.0005092263418411,0.0070651879371405,0.0020890316242107,0.0016750179407677,0.0061037517738816,0.0012356162297504,0.6159270053078634,0.0
2260,0,1,0,0.3979,0.0649999999999998,0.5656,0.045,78.0,0.055,0.0353,0.045,0.0465,0.0315,0.013,0.0318,0.015,0.0621,0.024,0.0375,80.0,0.1272,0.474,0.0,0.13,0.016,0.0,0.33,0.35,0.009,0.0016374679203153,0.0021620902855317,0.0065525054117833,0.0026302668502813,0.0017109245461429,0.0072166411896619,0.009445490736903,0.6510373368482045,0.0
2261,1,0,0,0.36,0.018,0.5656,0.045,87.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.04,0.044,0.0198,81.0,0.0783,0.3063,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.004677,0.00071,0.005566,0.007827,0.002202,0.004023,0.001347,0.679715,1.0
2262,0,1,0,0.378,0.054,0.5656,0.145,76.0,0.04,0.0375,0.05,0.0365,0.0295,0.0135,0.036,0.015,0.07,0.125,0.035,74.0,0.16,0.575,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.0068514592518368,0.0095496848712121,0.0005351924670706,0.0023346695791367,0.0009720745242951,0.000564130602894,0.0055582704707906,0.6342893110522255,0.0
2263,0,0,1,0.388,0.07,0.5656,0.15,76.0,0.04,0.02695,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.049,0.0149,0.0245,75.0,0.1081,0.5549,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.003246,0.003251,0.001688,0.001567,0.002056,0.002474,0.008027,0.639172,1.0
2264,0,0,1,0.39,0.058,0.5656,0.045,67.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0346,0.015,0.0502,0.04,0.044,74.0,0.1185,0.57,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.004512,0.001009,0.002134,0.005976,0.002343,0.00057538,0.004512,0.621595,1.0
2265,0,0,1,0.385,0.0,0.5656,0.065,71.0,0.04,0.0352,0.05,0.045,0.0375,0.0275,0.0318,0.005,0.0588,0.0595,0.0342,71.0,0.1162,0.31,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.003509,0.003509,0.000714,0.003195,0.004869,0.00092424,0.009712,0.621903,1.0
2266,0,0,1,0.41,0.07,0.5656,0.065,74.0,0.04,0.0286,0.04,0.0365,0.0212,0.0171,0.0349,0.015,0.051,0.0436,0.0375,72.0,0.1149,0.5186,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.002758,0.005657,0.001102,0.007328,0.00421,0.009494,0.00053052,0.639301,1.0
2267,1,0,0,0.388,0.058,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.047,0.0322,0.0344,73.5,0.09,0.51,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.007691,0.001758,0.001101,0.00053363,0.00375,0.006167,0.00635,0.631104,1.0
2268,0,1,0,0.405,0.035,0.5656,0.045,75.0,0.04,0.0286,0.05,0.0475,0.025,0.0155,0.028,0.015,0.0,0.058,0.035,74.5,0.1,0.358,0.068,0.135,0.016,0.0,0.33,0.35,0.04,0.0025987161532412,0.0005057004447911,0.0078183672402829,0.0014433806798255,0.0025090678214308,0.0006594692925402,0.0028329550946532,0.6159270053078634,0.0
2269,0,0,1,0.4,0.03,0.5656,0.06,71.5,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.035,0.06,0.0226,67.0,0.0851,0.3,0.073,0.13,0.0,0.0,0.33,0.3,0.009,0.002564,0.002963,0.005825,0.009964,0.004148,0.00071289,0.00081558,0.625758,1.0
2270,0,0,1,0.375,0.054,0.5656,0.16,75.0,0.04,0.0375,0.05,0.0365,0.03,0.0135,0.036,0.015,0.075,0.125,0.035,73.5,0.165,0.56,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.003172,0.001803,0.000756,0.002872,0.001427,0.00094751,0.00117,0.638264,1.0
2271,1,0,0,0.38499,0.02604,0.5656,0.06,72.14561,0.04,0.0302,0.045,0.045,0.0275,0.019,0.0318,0.015,0.0449,0.0443,0.0306,71.14561,0.0983,0.307,0.068,0.135,0.0,0.0,0.33,0.31099,0.009,0.002807,0.006703,0.00067,0.002035,0.007601,0.002545,0.001781,0.618364,1.0
2272,0,0,1,0.4,0.009,0.5656,0.06,72.0,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.045,0.06,0.03,69.0,0.12,0.305,0.073,0.13,0.0,0.0,0.33,0.3,0.009,0.005223,0.002249,0.003592,0.00080315,0.001547,0.004869,0.0005209,0.661111,1.0
2273,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0604,0.0485,0.0362,73.0,0.145,0.5145,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000794,0.001799,0.006077,0.00062862,0.001815,0.004767,0.00115,0.659455,1.0
2274,0,0,1,0.415,0.0715,0.5656,0.25,74.0,0.09,0.05125,0.05,0.0365,0.03,0.0165,0.0318,0.015,0.05,0.05,0.04,72.5,0.17,0.6,0.068,0.13,0.0,0.018,0.33,0.35,0.009,0.002342,0.002869,0.001183,0.005159,0.005707,0.001077,0.002429,0.639557,1.0
2275,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.008932,0.009373,0.001698,0.008302,0.008229,0.00267,0.001983,0.653639,1.0
2276,0,0,1,0.3,0.008,0.5656,0.025,75.5,0.04,0.0286,0.037,0.0365,0.017,0.015,0.0252,0.015,0.0294,0.0166,0.0201,76.0,0.08,0.2466,0.068,0.135,0.0,0.0,0.33,0.35,0.009,0.000834,0.004309,0.00847,0.001532,0.006033,0.009804,0.001186,0.582023,1.0
2277,0,0,1,0.385,0.0,0.5656,0.065,71.0,0.04,0.0352,0.05,0.045,0.0375,0.0275,0.0318,0.005,0.0588,0.0595,0.0342,71.0,0.1162,0.31,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.002645,0.000621,0.003943,0.005198,0.006214,0.001672,0.009737,0.621903,1.0
2278,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0604,0.0485,0.0362,73.0,0.145,0.5145,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.004973,0.008262,0.000971,0.00055431,0.005406,0.005902,0.00075695,0.659455,1.0
2279,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001048,0.003498,0.005786,0.002689,0.002506,0.00052858,0.004941,0.653639,1.0
2280,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,75.5,0.145,0.549,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001157,0.008696,0.004609,0.006538,0.003283,0.004858,0.001646,0.667716,1.0
2281,0,0,1,0.39,0.058,0.5656,0.15,76.0,0.04,0.0286,0.045,0.06,0.0275,0.0165,0.0318,0.015,0.0568,0.022,0.0285,75.0,0.121,0.562,0.068,0.12,0.0,0.0,0.33,0.35,0.009,0.000991,0.002257,0.001991,0.00054228,0.004284,0.001991,0.002683,0.635932,1.0
2282,0,0,1,0.415,0.073,0.5656,0.045,73.5,0.04,0.0285,0.037,0.0365,0.02335,0.013,0.0316,0.015,0.0415,0.0354,0.0322,73.0,0.145,0.5854,0.068,0.13,0.0,0.0,0.33,0.35,0.007,0.005611,0.002452,0.004626,0.0032,0.003423,0.0005916,0.003545,0.644349,1.0
2283,0,0,1,0.415,0.073,0.5656,0.045,73.5,0.04,0.0285,0.037,0.0365,0.02335,0.013,0.0316,0.015,0.0415,0.0363,0.0306,73.0,0.18,0.5863,0.068,0.13,0.0,0.0,0.33,0.35,0.007,0.003101,0.000705,0.001888,0.00072234,0.005197,0.0005592,0.003879,0.644349,1.0
2284,1,0,0,0.4,0.055,0.5656,0.045,74.0,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.035,0.02,0.025,74.0,0.1178,0.54,0.068,0.12,0.016,0.0,0.33,0.35,0.0106,0.000917,0.002825,0.00791,0.003472,0.001229,0.008757,0.00050718,0.611077,1.0
2285,0,0,1,0.405,0.07,0.5656,0.1,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.049,0.0487,0.0378,73.0,0.145,0.5487,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.007925,0.000934,0.001116,0.00083795,0.00068478,0.0007176,0.00086536,0.647886,1.0
2286,0,0,1,0.405,0.07,0.5656,0.1,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.049,0.0487,0.0378,73.0,0.145,0.5487,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001138,0.002551,0.002642,0.003864,0.00078687,0.0053,0.003956,0.647886,1.0
2287,0,0,1,0.405,0.07,0.5656,0.1,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.049,0.0487,0.0378,73.0,0.145,0.5487,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.006727,0.005661,0.00816,0.0008578,0.003135,0.005006,0.001229,0.647886,1.0
2288,1,0,0,0.39445,0.056,0.5656,0.14,77.0,0.04,0.0286,0.032,0.0365,0.016,0.0135,0.0317,0.015,0.0282,0.0244,0.0207,71.5,0.1511,0.56,0.068,0.13,0.015,0.0,0.33,0.35,0.009,0.000904,0.002131,0.002292,0.002532,0.006907,0.004862,0.001457,0.641753,1.0
2289,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.0486,0.034,73.0,0.145,0.5146,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.000724,0.004516,0.005062,0.004937,0.002056,0.001193,0.00058772,0.653639,1.0
2290,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001589,0.001177,0.000782,0.002903,0.00056166,0.007415,0.006792,0.653639,1.0
2291,1,0,0,0.405,0.07,0.5656,0.045,73.0,0.04,0.03065,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0491,0.0483,0.0314,71.5,0.145,0.5143,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001326,0.000625,0.000646,0.00076084,0.00062541,0.003036,0.001793,0.644654,1.0
2292,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.021,0.0115,0.0318,0.015,0.0583,0.0481,0.0358,73.0,0.132,0.5261,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.006378,0.00948,0.000628,0.0009358,0.009564,0.005114,0.001712,0.662093,1.0
2293,1,0,0,0.405,0.045,0.5656,0.12,80.0,0.04,0.0286,0.045,0.0365,0.04,0.018,0.0318,0.015,0.038,0.3323,0.0813,76.0,0.119,0.5478,0.068,0.12,0.0,0.0,0.33,0.35,0.009,0.003393,0.000595,0.001969,0.00052167,0.001153,0.0006573,0.001862,0.643738,1.0
2294,0,0,1,0.39,0.0,0.5656,0.045,70.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.046,0.0531,0.0281,69.5,0.11,0.2871,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.006308,0.001187,0.005711,0.00060738,0.001037,0.00060561,0.005795,0.580189,1.0
2295,1,0,0,0.4,0.05,0.5656,0.065,73.5,0.04,0.0286,0.036,0.0365,0.023,0.013,0.0318,0.015,0.039,0.045,0.035,74.0,0.1993,0.63,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001193,0.005101,0.000635,0.00076279,0.001756,0.00232,0.005298,0.650555,1.0
2296,0,0,1,0.39,0.058,0.5656,0.045,76.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0346,0.015,0.0502,0.04,0.044,73.5,0.12,0.57,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.000643,0.000674,0.004085,0.00053324,0.001328,0.00121,0.007248,0.632236,1.0
2297,0,0,1,0.39,0.058,0.5656,0.045,76.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0346,0.015,0.0502,0.04,0.044,73.5,0.12,0.57,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.007983,0.00051,0.001018,0.00134,0.003933,0.00156,0.004798,0.632236,1.0
2298,0,0,1,0.38,0.058,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.02335,0.0165,0.035,0.015,0.0502,0.04,0.044,74.0,0.097,0.57,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.003331,0.00501,0.000654,0.0024,0.00058686,0.002114,0.001936,0.607485,1.0
2299,1,0,0,0.9,0.075,0.5656,0.045,60.0,0.04,0.0254,0.0317,0.0365,0.02,0.0125,0.0286,0.015,0.0291,0.05,0.03,62.5,0.15,0.525,0.068,0.13,0.016,0.018,0.33,0.3,0.009,0.0013499489689989,0.0012844530098083,0.0037584202409523,0.0005262648982944,0.000785720324037,0.0017617173364413,0.0005728619536182,0.5863024992632045,0.0
2300,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.0486,0.034,73.0,0.145,0.5146,0.068,0.13,0.0,0.0,0.33,0.35,0.009,0.001614,0.000585,0.00058,0.001614,0.00090683,0.003524,0.00618,0.653639,1.0
